 # action(x) =  80.97353374831152
 # |grad_action(x)| =  2.673377512917084E-05
 # PRINTSTEPS = 50
 #
 #BODY NUMBER  1
 0.1409132033586502 3.775758109986782E-02
 -0.1287204116694267 -3.449051807731285E-02
 -0.3222245109921423 -8.633978664252161E-02
 -0.4032381623654553 -0.1080473369803257
 -0.3508625611427971 -9.401334048573642E-02
 -0.1631147242730537 -4.370645972580273E-02
 6.389833344644928E-02 1.712150226599726E-02
 0.1401139792546244 3.754342198017267E-02
 -3.483980545205990E-02 -9.335293193882242E-03
 -0.3302568668784117 -8.849204308836972E-02
 -0.5247504681583596 -0.1406064487663684
 -0.5642677459054579 -0.1511950899659728
 -0.5781306721757647 -0.1549096642046161
 -0.6555315306952084 -0.1756491589037435
 -0.7360463155846109 -0.1972230214366950
 -0.7488871885478641 -0.2006637224601870
 -0.7339446031707362 -0.1966598735534791
 -0.7541427352185064 -0.2020719457835736
 -0.7830974183440960 -0.2098303251153623
 -0.7659062119133992 -0.2052239574679863
 -0.7225710496267023 -0.1936123441398460
 -0.7016753486655027 -0.1880133603062216
 -0.6837972742888910 -0.1832229361092476
 -0.6226476554829289 -0.1668379350806034
 -0.5390561967253034 -0.1444396704411305
 -0.4733565002717744 -0.1268354988223175
 -0.3766099048424142 -0.1009123387052990
 -0.1669290607383114 -4.472853354131999E-02
 0.1114352766690287 2.985896772029156E-02
 0.3067513174195310 8.219375392930404E-02
 0.3563759664802560 9.549064960215274E-02
 0.3438190652296997 9.212604033585661E-02
 0.3208065960820450 8.595986327655568E-02
 0.2075496154681692 5.561274448941038E-02
 -3.578333675747698E-02 -9.588121556416720E-03
 -0.2485975957602042 -6.661152984156596E-02
 -0.2234395162070228 -5.987044351170151E-02
 2.479308830152428E-02 6.643287867076306E-03
 0.2782866325693335 7.456668864151360E-02
 0.3940601275724378 0.1055881035263010
 0.4324818271284521 0.1158831506337152
 0.4918892235406946 0.1318012973098708
 0.5497198141562616 0.1472969580023444
 0.5399626256687891 0.1446825421696007
 0.4896009656292764 0.1311881870770104
 0.4709645941770147 0.1261945873520810
 0.4598124919691391 0.1232063897561635
 0.3473382184765329 9.306899864123322E-02
 0.1052603209847794 2.820441407206199E-02
 -0.1366177221408325 -3.660662456391349E-02
 -0.2204053121394117 -5.905744293661581E-02
 -0.1409132033586502 -3.775758109986782E-02
 0.1287204116694267 3.449051807731285E-02
 0.3222245109921423 8.633978664252161E-02
 0.4032381623654553 0.1080473369803257
 0.3508625611427971 9.401334048573642E-02
 0.1631147242730537 4.370645972580273E-02
 -6.389833344644928E-02 -1.712150226599726E-02
 -0.1401139792546244 -3.754342198017267E-02
 3.483980545205990E-02 9.335293193882242E-03
 0.3302568668784117 8.849204308836972E-02
 0.5247504681583596 0.1406064487663684
 0.5642677459054579 0.1511950899659728
 0.5781306721757647 0.1549096642046161
 0.6555315306952084 0.1756491589037435
 0.7360463155846109 0.1972230214366950
 0.7488871885478641 0.2006637224601870
 0.7339446031707362 0.1966598735534791
 0.7541427352185064 0.2020719457835736
 0.7830974183440960 0.2098303251153623
 0.7659062119133992 0.2052239574679863
 0.7225710496267023 0.1936123441398460
 0.7016753486655027 0.1880133603062216
 0.6837972742888910 0.1832229361092476
 0.6226476554829289 0.1668379350806034
 0.5390561967253034 0.1444396704411305
 0.4733565002717744 0.1268354988223175
 0.3766099048424142 0.1009123387052990
 0.1669290607383114 4.472853354131999E-02
 -0.1114352766690287 -2.985896772029156E-02
 -0.3067513174195310 -8.219375392930404E-02
 -0.3563759664802560 -9.549064960215274E-02
 -0.3438190652296997 -9.212604033585661E-02
 -0.3208065960820450 -8.595986327655568E-02
 -0.2075496154681692 -5.561274448941038E-02
 3.578333675747698E-02 9.588121556416720E-03
 0.2485975957602042 6.661152984156596E-02
 0.2234395162070228 5.987044351170151E-02
 -2.479308830152428E-02 -6.643287867076306E-03
 -0.2782866325693335 -7.456668864151360E-02
 -0.3940601275724378 -0.1055881035263010
 -0.4324818271284521 -0.1158831506337152
 -0.4918892235406946 -0.1318012973098708
 -0.5497198141562616 -0.1472969580023444
 -0.5399626256687891 -0.1446825421696007
 -0.4896009656292764 -0.1311881870770104
 -0.4709645941770147 -0.1261945873520810
 -0.4598124919691391 -0.1232063897561635
 -0.3473382184765329 -9.306899864123322E-02
 -0.1052603209847794 -2.820441407206199E-02
 0.1366177221408325 3.660662456391349E-02
 0.2204053121394117 5.905744293661581E-02
 0.1409132033586502 3.775758109986782E-02
   
   
